ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
46,,rumors say they have their own little kingdom somewhere between the cracks of the facility.,"einige sagen, dass sie ihr eigenes königreich hinter den wänden haben.",il paraît qu'ils ont un vrai petit royaume quelque part dans les fissures ici.,se rumorea que poseen un pequeño reino en algún recoveco de las instalaciones.,"dizem por aí que eles têm seu próprio reino, bem pequeno, em algum lugar entre as fendas da instalação.","ходят слухи, что у них есть своё маленькое#королевство где-то в щелях объекта.",噂によると、彼らは施設の隙間のどこかに#自分たちの小さな王国を築いているらしい。
85,,someday i will break out of this place and sprout through the clouds.,eines tages breche ich hier aus und wachse hinauf über die wolken.,"un jour, je m'échapperai de cet endroit et je passerai dans les nuages.","algún día, me fugaré de este lugar y me esparciré por las nubes.",um dia sairei deste lugar e viverei acima das nuvens.,когда-нибудь я вырвусь отсюда и прорасту сквозь#облака.,いつかこんな場所突き破って、雲の上まで伸びてやる。
111,,another failure.,noch ein scheitern.,un autre échec.,otro fracaso.,outro fracasso.,очередной провал.,また失敗だ。
82,,"old metal, new metal. but the people don't change.","alter metall, neuer metall. nur die menschen sind die selben.",du vieux métal ou du nouveau. mais les gens ne changent pas.,"metal antiguo, metal nuevo... pero la gente no cambia.","metal velho, metal novo. o fato é que as pessoas não mudam.","старый металл, новый металл. а люди не меняются.",古い金属、新しい金属…だが人間は変わらない。
74,,"please do not interfere with the extractors. ##they are after the ghosts - not you, unless you give them a reason.","bitte stört nicht die extraktoreinheiten.##sie sind hinter den geistern her, nicht euch - es sei denn ihr gibt ihnen einen grund.","n'interfére pas avec les extracteurs. ##ils poursuivent les fantômes, pas toi, sauf si tu leur donnes une raison de le faire.","no te acerques a los extractores.##su objetivo son los fantasmas, no tú. salvo que les des una razón.","por favor, não mexa com os extratores. ##eles estão atrás dos fantasmas, não de você. a menos que dê a eles um motivo para isso.","пожалуйста, не мешайте экстракторам.##они охотятся за призраками, не за тобой — если#только ты не дашь им повод.",エクストラクターの邪魔をしないでくれ。##彼らが狙っているのはゴーストで、君じゃない。狙われるような理由がない限りはね。
139,,lest the souls go to waste?,damit die seelen nicht verschwendet werden.,autrement les âmes sont perdues ?,¿servirá para que las almas no se desperdicien?,para que as almas não sejam desperdiçadas?,чтобы души не пропали зря?,魂を無駄にしてはいけないだって？
145,,the humble bat.##truly a precious little critter.,die bescheidene fledermaus.##wahrlich ein kleines schatz.,la roussette humble.##une précieuse créature.,el humilde murciélago.##una criaturita verdaderamente hermosa.,o humilde morcego.##é mesmo uma criaturinha notável.,скромная летучая мышь.##воистину милое маленькое создание.,控え目なコウモリ。 ##小さくて愛らしい生き物。
146,,roosts wherever it's warm and cozy.,lässt sich nieder wo es warm und gemütlich ist.,se juche où il fait bon et chaud.,se posa en sitios cálidos y acogedores.,abriga-se em qualquer lugar que seja quente e aconchegante.,"устраивается там, где тепло и уютно.",暖かくて居心地のいい場所をねぐらにする。
147,,incoming bullets from the big giant skull.,wir empfangen schüsse von dem großen riesenschädel.,balles tirées par le gros crâne géant.,las balas de la calavera gigante.,balas disparadas pelo crânio gigante.,снаряды от огромного черепа приближаются.,巨大な骸骨から射出された弾丸が接近中。
15,,power eternal shapes great many things in its image.,ewige macht formt viele sachen im eigenbild.,le pouvoir éternel forme d'innombrables éléments à son image.,el poder eterno crea un montón de cosas a su imagen y semejanza.,o poder eterno molda grandes coisas à sua imagem.,вечная сила лепит многое по своему образу.,「永遠の力」は、そのイメージから多くのものを創造する。
72,,advanced animating classes take place in the lower levels.##please bring warm robes.,erweiterte erweckungsklassen werden in tieferen stöcken ausgeübt.##bring warme roben.,les cours d'animation avancée ont lieu aux niveaux supérieurs.##apporte des robes chaudes.,las clases de vivificación avanzadas se imparten en los pisos inferiores.##traed ropa de abrigo.,aulas avançadas de vivificação acontecem nos andares inferiores.##não se esqueça de vir com roupas quentes.,занятия по продвинутой анимации проходят на нижних#уровнях.##не забудьте тёплые мантии.,上級生命付与術の講義は下層フロアで行われる。##暖かいローブを持参すること。
113,,this pattern has no end and likely no beginning.##it goes on and on and on and on...,dieses muster hat kein ende und wahrscheinlich keinen anfang.##es geht nur weiter und weiter und weiter und weiter...,ce schéma est sans fin et sûrement sans début.##il n'en finit pas...,"el patrón no tiene fin y, probablemente, tampoco un principio.##sigue y sigue y sigue y sigue...",esse padrão não tem fim e pelo jeito também não tem começo.##ele se repete interminavelmente...,"этому паттерну нет конца и, вероятно, нет начала.##он продолжается и продолжается...",この法則に終わりはなく、恐らく始まりもない。##それは永遠に続くものだ…。
18,,unconditionally hostile - like most of the facility itself.,bedienungslos feindselig - so wie der rest der einrichtung selber.,"inconditionnellement hostile, comme l'établissement en soi.",es hostil hasta la médula... al igual que la mayor parte de las instalaciones.,"absolutamente hostil, assim como quase todos os lugares da instalação.",безусловно враждебен — как и большинство объекта.,施設そのもののと同じで、例外なく敵対的だ。
71,,"somewhere in there, is a dim glimmmer of humanity.",irgendwo da drin ist ein glimmer der menschlichkeit.,"quelque part à l'intérieur, il y a une faible lueur d'humanité.","en alguna parte, alberga un pequeño resquicio de humanidad.","em algum lugar ali dentro, há um vestígio quase imperceptível de humanidade.",где-то внутри теплится слабый огонёк человечности.,かすかな人間性が垣間見える。
115,,a spitting visage of infinity.,ein antlitz der ewigkeit.,le portrait craché de l'infini.,el vivo retrato de la infinitud.,uma face do infinito.,вылитое воплощение бесконечности.,永遠の形そのものをしている。
109,,"their spirit displays an utterly alien, patterned harmony.","ihr geist zeit eine absolute fremde, musterartige harmonie.",son esprit affiche une harmonie absolument extraterrestre.,"su espíritu desprende una armonía puramente alienígena, como si siguiese un patrón.",o espírito deles apresenta uma harmonia padronizada e completamente estranha.,"их дух демонстрирует абсолютно чуждую,#упорядоченную гармонию.",彼らの精神は異質で、パターン化された調和を#示している。
28,,they find it very hard to open up to anybody else.,sie haben schwierigkeiten sich gegenüber anderen zu öffnen.,trouve très difficile de s'ouvrir à quelqu'un d'autre.,les cuesta muchísimo abrirse con los demás.,eles acham muito difícil se abrir com qualquer outra pessoa.,им очень трудно открыться кому-либо.,彼らはなかなか他人に心を開かない。
81,,"like all constructs, reavers are inscrutable and very hard to read.","wie alle konstrukte, sind reaver sehr schwer zu lesen.","comme toutes les constructions, les pilleurs sont impénétrables et difficiles à cerner.","como todos los constructos, los saqueadores son inescrutables y muy difíciles de entender.","como todos os construtos, os saqueadores são impenetráveis, e é muito difícil saber suas intenções.","как и все конструкты, риверы непроницаемы и их#сложно понять.",他の構造物と同様、リーバーの真意を読み取るのは非常に困難だ。
138,,that's just their moniker. their true names are nigh unpronounceable.,das ist nur ihr spitzname. die echten namen sind fast unaussprechbar.,c'est juste leur petit nom. leurs vrais noms sont imprononçables.,no es más que su apodo. su verdadero nombre es casi impronunciable.,esse é só o apelido deles. seus nomes verdadeiros são praticamente impronunciáveis.,это просто прозвище. настоящие имена почти#невозможно произнести.,これは彼らのニックネームだ。本名は発音が非常に難しい。
41,,truly theirs is a very unique kind of hell.,dessen ist wahrlich eine einzigartige hölle.,leur enfer est terriblement unique.,el suyo es un infierno más que curioso.,"na verdade, o inferno deles é algo bem único.",воистину уникальный вид ада.,地獄も千差万別。
86,,allegedly a tiny shard of some old and unnameable machinery.,"angeblich ein bruchstück einer alter, unnambarer maschine.",on suppose que c'est un petit fragment d'une vieille machine sans nom.,"supuestamente, se trata de un pequeño fragmento de una antigua máquina innombrable.",supostamente um pequeno fragmento de uma máquina antiga e inominável.,предположительно — крохотный осколок какого-то#старого безымянного механизма.,聞くところによると、古く名もない機械の断片#だという。
66,,a spectacularly poor way to store razor blades.,ein spektakulär schlechter weg klingen zu lagern.,un moyen nullissime de conserver des lames de rasoir.,una forma de guardar cuchillas lamentable a más no poder.,uma maneira mais do que inconveniente de armazenar navalhas.,поразительно неудачный способ хранить лезвия.,カミソリ刃をダメにする保管方法。
19,,you ain't gonna see anything like this on the surface.,sowas sieht man definitiv nicht auf der oberfläche.,tu ne verras rien de tel à la surface.,no verás nada igual en la superficie.,você não verá nada parecido com isso na superfície.,такого на поверхности точно не увидишь.,地上ではまずお目にかかれないだろう。
123,,and to think this all started with such noble intentions.,"wenn man sich denkt, dass das alles mit solch noblen ansichten angefangen hat.",et dire que tout ça a commencé avec de bonnes intentions.,y pensar que todo esto comenzó con tan buenas intenciones...,e pensar que tudo isso começou com intenções tão nobres.,и подумать только — всё началось с таких#благородных намерений.,このような崇高な意思からすべてが始まった#とすれば…
119,,"they should have learned from their mistakes, instead they glorified them.","sie sollten von dessen fehlern lernen, statdessen verherrlichten sie die.",ils auraient dû apprendre de leurs erreurs au lieu de les glorifier.,deberían haber aprendido de sus errores en lugar de glorificarlos.,"eles deveriam ter aprendido com seus erros, mas em vez disso, eles os glorificaram.",им следовало учиться на ошибках — вместо этого они#их прославляли.,彼らは過ちから学ぶべきだったのに、それを美化した。
95,,this place has many eyes.,dieser ort hat viele augen.,cet endroit a de nombreux yeux.,"en este lugar, hay ojos por todas partes.",este lugar tem olhos em todos os cantos.,у этого места много глаз.,この場所には多くの目がある。
128,,some couldn't escape.,einige konnten nicht fliehen.,certains n'ont pas pu s'échapper.,algunos no lograron escapar.,alguns não conseguiram escapar.,некоторые не смогли сбежать.,逃げられなかった者もいた。
129,,they're a part of this place now.,nun sie sind ein teil von diesem ort.,ils font maintenant partie du décor.,ahora forman parte de este lugar.,agora eles são parte deste lugar.,теперь они — часть этого места.,彼らは今この場所の一部となっている。
130,,"they too will be consumed, in time.","sie auch werden verschlungen, in zeit.","ils seront consumés à leur tour, en temps voulu.","con el tiempo, a ellos también los consumirán.","com o tempo, eles também serão consumidos.",их тоже поглотят. со временем.,彼らもまた、やがて呑み込まれてしまうだろう。
21,,"be responsible with your powers.##proper, straight aim prevents friendly fire.","nutzt eure kräfte mit verantwortung.##sicherer, gerader zielzug verhindert teambeschuss.",utilise tes pouvoirs avec précaution.##viser droit empêche de tirer sur les alliés.,usa tus poderes con responsabilidad.##apuntar bien y con firmeza evita el fuego amigo.,seja responsável com seus poderes.##uma mira certeira e direta evita fogo amigo.,обращайтесь со своими силами ответственно.##прямой и точный прицел исключает дружественный#огонь.,己の力に責任を持て。##まっすぐ正確に狙えば味方に当たる心配はない。
27,,"try as they might, no augmentation offered them a true immortality.","egal wie hart sie es versuchten, keine augmentation könnte sie wahrlich unsterblich machen.","ils ont tout essayé, mais aucune amélioration ne leur a offert l'immortalité véritable.","por más que lo intentaron, ningún aumento les concedió la verdadera inmortalidad.","por mais que tentassem, nenhum implante ou aprimoramento pôde dar a eles uma verdadeira imortalidade.","как ни старались, никакое усиление не давало им#настоящего бессмертия.",どんなに強化しても、真の不死は得られない。
104,,"pyromancers on the other hand, have always enjoyed the most spotlight.","pyromancer auf der anderen hand, haben immer den rampenlicht genossen.","les pyromanciens, en revanche, ont toujours aimé être sous les projecteurs.","por otra parte, los piromantes siempre han estado en el candelero.","os piromantes, por outro lado, sempre tiveram maior destaque.","пиромансеры, с другой стороны, всегда были в#центре внимания.",一方、炎魔法は常に注目を浴びてきた。
105,,fire magic: 1##loser magic: 0,feuermagie: 1##losermagie: 0.,magie de feu : 1##magie de tocard : 0,magia ígnea: 1##magia de perdedores: 0,magia de fogo: 1##magia de perdedor: 0,огненная магия: 1##магия лузеров: 0,炎魔法チーム：１##負け犬魔法チーム：０
106,,cryomagic has traditionally been shunned among the denizens of the facility.##too many blunt trauma incidents.,eismagie wird traditionell von anderen verscheut und gemieden.##zu viele kopfverletzungen.,"en général, les habitants des lieux évitent la cryomagie.##trop de traumatismes contondants.","tradicionalmente, los ocupantes de las instalaciones han rechazado la criomagia.##demasiados incidentes con traumatismos.",a criomagia tem sido tradicionalmente evitada entre os habitantes da instalação.##já houve muitos incidentes traumáticos e marcantes.,криомагия традиционно избегается обитателями#объекта.##слишком много случаев тупой травмы.,氷魔法は施設中の住人から煙たがられている。##打撲を伴う事故が後を絶たないからだ。
107,,,,,,,,
108,,"from life, death.##from death, power.##from power, life again.","von leben, der tod.##von tod, die macht.##von macht, wieder leben.",la vie entraîne la mort.##la mort donne le pouvoir.##le pouvoir redonne la vie.,"de la vida, surge la muerte.##de la muerte, el poder.##del poder, vuelve a surgir la vida.","da vida, morte.##da morte, poder.##do poder, vida novamente.",из жизни — смерть.##из смерти — сила.##из силы — снова жизнь.,生から死へ。##死から力へ。##力から再び生へ。
136,,stripped from the pages of time.##made whole.##trapped.,von den seiten der zeit gerissen.##ganz gemacht.##gefangen.,effacés des pages du temps##métamorphosé.##piégé.,arrancado de las páginas del tiempo.##restaurado.##atrapado.,arrancado das páginas do tempo.##feito inteiro.##aprisionado.,вырванный со страниц времени.##восстановленный.##в ловушке.,時のページから引き裂かれ##すべてが##囚われた。
137,,they've lost their heads a long time ago.,die haben schon seit sehr langer zeit ihre köpfe verloren.,ils ont perdu la tête il y a bien longtemps.,hace mucho tiempo que perdieron la cabeza.,eles perderam a cabeça há muito tempo.,они потеряли голову очень давно.,彼らはとうの昔に頭を失っている。
16,,"the most advanced form of life on the planet, kleines nonwithstanding.","das fortgeschrittenste lebewesen auf dem planeten, kleines ausgeschlossen.","la forme de vie la plus avancée sur la planète, à part kleines.","la forma de vida más avanzada del planeta, a excepción de kleines.","a forma de vida mais avançada do planeta, excluindo kleines.",самая развитая форма жизни на планете. не считая#клайнеса.,世界でもっとも進化した生命体だ。#クラインスもいるが。
20,,"everybody needs a home, after all.",jedermann braucht ein zuhause.,"tout le monde a besoin d'un chez-soi, après tout.","al fin y al cabo, todo el mundo necesita un hogar.","no fim, todo mundo precisa de um lar.","в конце концов, каждому нужен дом.",誰にだって住むところは必要だ。
29,,there is life everywhere.,es ist leben überall.,il y a de la vie partout.,hay vida en todas partes.,há vida em todos os lugares.,жизнь есть везде.,生命はあらゆる場所に存在する。
67,,"yes, even a fish has a soul.","ja, sogar ein fisch hat eine seele.","oui, même un poisson a une âme.","sí, hasta los peces tienen alma.","sim, até um peixe tem alma.","да, даже у рыбы есть душа.",一尺の魚にも五分の魂。
68,,"they say if a fish reaches the top of a waterfall, it becomes an ice wyrm...","man sagt, dass wenn ein fisch den hochpunkt eines wasserfalls erreicht, wird es zum eisdrachen.","il paraît que si un poisson atteint le sommet d'une cascade, il se transforme en ver de glace...","dicen que si un pez logra llegar a lo más alto de una cascada, se convierte en una sierpe de hielo...","dizem que se um peixe chega ao topo de uma cachoeira, ele se torna uma serpe de gelo...","говорят, если рыба доберётся до вершины водопада,#она превратится в ледяного вирма...",魚が滝を登りきると、アイスワームになると#言われている…。
44,,opening the conduit to eternal domain has ever since attracted freeloaders.,die eröffnung des leiters hat seitdem viele schmarotzer angelockt.,l'ouverture du conduit vers le domaine éternel attire des parasites.,"desde que se abrió el conducto hacia el dominio eterno, no ha dejado de atraer a gorrones.","abrir o canal para o domínio eterno tem atraído, desde então, todo o tipo de oportunistas.",открытие канала в вечное владение с тех пор#привлекает нахлебников.,永遠の領域への接続が開かれると、便乗しようとする者たちが絶えず群がってくる。
127,,"down in the bowels, near the source, the walls of reality give way to a distant, phantasmal void.","tief unten, nah an der quelle, verfallen die wände der realität zu einer fantastischen leere.","dans les entrailles près de la source, les murs de la réalité font place à un vide distant et fantasmatique.","en las entrañas, cerca de la fuente, los muros de la realidad se derrumban y dan paso a un vacío distante y fantasmal.","lá no âmago, perto da fonte, as paredes da realidade dão lugar a um vazio distante e fantasmagórico.","в глубинах, у самого источника, стены реальности#уступают место далёкой призрачной пустоте.",源流に近い深部では、現実の境界が幻想的な虚無へと続いている。
31,,juvenile swarmers that pass the test of time sometimes pupate into ever more terrible things.,junge schwärmer die ihre zeit überdauern verpuppen zu grausigeren geschöpfen.,les bourdrones juvéniles qui endurent l'épreuve du temps se transforment en choses encore plus horribles.,"a veces, los zánganos jóvenes que resisten el paso del tiempo se transforman en cosas aún más terribles.",enxamers mais novos que passam no teste do tempo às vezes se transformam em coisas ainda mais terríveis.,"молодые роевики, пережившие испытание временем,#иногда окукливаются во что-то ещё более страшное.",スウォーマーの幼体から、時の試練を耐え抜き#さらに恐ろしい姿へと変貌を遂げたもの。
30,,routine point of contention between the denizens of the first and third floors: ##who's got to clean this up.,eine stete unstimmigkeit zwischen den einwohnern des ersten und dritten stocks:##wer räumt es auf.,sujet de tension constante entre les habitants des premier et troisième étages :##qui nettoie ça.,una fuente de discusión cotidiana entre los habitantes del primero y el tercero:##quién tendrá que encargarse de limpiar esto.,ponto de discórdia constante entre os habitantes do primeiro e terceiro andares:##quem é o responsável por limpar isso?,постоянный предмет споров между обитателями#первого и третьего этажей:##кому убирать за этим.,第１階層と第３階層の住人の間では、 ##どっちが掃除するかで喧嘩が絶えない。
24,,tasked to escort out the uninvited sojourner.,ist damit beauftragt ungebetene gäste nach außen zu fordern.,chargé de raccompagner les visiteurs non invités.,su tarea es acompañar a los intrusos a la salida.,encarregado de escoltar para fora o estrangeiro indesejado.,задан сопровождать незваного гостя на выход.,招かれざる滞在者を追い払うのが任務。
62,,"power eternal was discovered, forgotten, rediscovered and then made impossible to forget.","die ewige macht wurde entdeckt, vergessen, wiederentdeckt und unvergessbar gemacht.","le pouvoir éternel fut découvert, oublié, redécouvert puis rendu inoubliable.","el poder eterno se reveló, se olvidó por completo, se volvió a revelar y, a partir de ahí, se tornó inolvidable.","o poder eterno foi descoberto, esquecido, redescoberto e então tornado impossível de esquecer.","вечная сила была открыта, забыта, открыта снова и#сделана незабываемой.",永遠の力は発見され、忘れ去られ、再発見され、そして忘れられないものとなった。
61,,hobbies include: long naps.,hobbies beinhalten: mittagsschläfe.,ses passe-temps incluent : de longues siestes.,sus aficiones incluyen echarse largas siestas.,os hobbies incluem: longos cochilos.,хобби: долгий сон.,趣味：夜まで昼寝、など
75,,"another of the many, many war relics.","noch eins der vielen, vielen kriegsrelikte.",une autre relique de guerre parmi tant d'autres.,otra de las innumerables reliquias de guerra.,"mais uma das muitas, muitas relíquias de guerra.",ещё одна из многочисленных военных реликвий.,膨大に残された戦争の遺物の1つ。
73,,you're not special.##we all used to be somebody.,du bist nicht was besonderes.##wir waren alle einmal jemand.,tu n'as rien de spécial.##on était tous quelqu'un avant.,no eres especial.##todos solíamos ser alguien.,você não é especial.##todos nós costumávamos ser alguém.,ты не особенный.##мы все когда-то были кем-то.,君は特別なんかじゃない。##みんな何者でもなかったんだ。
96,,life is droll when you've already seen it all.,das leben ist grau wenn man schon alles zu sehen gekriegt hat.,la vie est drôle quand on a déjà tout vu.,la vida es un aburrimiento cuando ya lo has visto todo.,a vida é divertida quando você já viu de tudo.,"жизнь забавна, когда уже всё повидал.",すべてを目の当たりにしたならば、人生は喜劇のようだ。
97,,bullets. it funnels bullets.,schüsse. es transportiert schüsse.,des balles. il fait passer des balles.,balas. canaliza balas.,balas. isso canaliza balas.,снаряды. он направляет снаряды.,弾丸。それは弾丸を運び集める。
