ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
,,,,,,,,
4,,some walls down there are pretty thin.,einige wände sind ziemlich dünn dort unten.,certains murs sont très fins.,algunos muros de ahí abajo son bastante frágiles.,algumas paredes lá embaixo são bem frágeis.,some walls down there are pretty thin.,地下の壁にはかなり薄いのがある。
4,,give them a good knock with a /c1bomb/c0 and they might just tumble down.,klopf sie mit einer /c1bombe/c0 an und die fallen gleich zusammen.,tape un bon coup dessus avec une /c1bombe/c0 et ils s'effondreront peut-être.,alcánzalos con una buena /c1bomba/c0 y puede que se derrumben.,é só dar acertá-las com uma /c1bomba/c0 e elas já vão caindo.,give them a good knock with a /c1bomb/c0 and they might just tumble down.,そういうのは、/c1ボム/c0で壊せることがある。
4,,and behind them...,und dahinter...,et derrière...,"y, tras ellos...",e o que tem atrás dessas paredes...,and behind them...,そしてその先には…
4,,who knows?,"naja, wer weiss?",qui sait ce que tu trouveras ?,¿quién sabe?,quem sabe?,who knows?,何が待っているんだろうね？
,,,,,,,,
5,,i can never get used to the topography of this place.,ich kann mich nie wirklich an die räumlichkeiten hier gewöhnen.,je ne me fais pas à la topographie de cet endroit.,me cuesta acostumbrarme a la topografía de este sitio.,é difícil para mim me acostumar com a topografia deste lugar.,i can never get used to the topography of this place.,ここの地形にはいまだに慣れないな。
5,,shouldn't be too much trouble for you though.,ist aber kein problem für dich wette ich.,mais ça ne devrait pas te poser trop de problèmes.,"aunque, en tu caso, no deberías tener demasiados problemas.","embora, no seu caso, você não deva ter muitos problemas.",shouldn't be too much trouble for you though.,でも、君なら楽勝なんだろうな。
5,,/f1*sigh*/f0,/f1*ächz*/f0,/f1*soupir*/f0,/f1*suspira*/f0,/f1*suspiro*/f0,/f1*sigh*/f0,/f1*はぁ*/f0
,,,,,,,,
6,,seen any of those /c1/f1locked doors/f0/c0?,hast du schon die /c1/f1verschlossene türen/f0/c0 gesehen?,tu vois ces /c1/f1portes verrouillées/f0/c0 ?,¿te has fijado en las /c1/f1puertas cerradas/f0/c0?,você notou essas /c1/f1portas fechadas/f0/c0?,seen any of those /c1/f1locked doors/f0/c0?,/c1/f1カギのかかったドア/f0/c0は見たことある？
6,,"old /c1vaults/c0,/p2 have been locked up forever.","alte /c1kammern/c0,/p2 schon sehr lange zu.","ce sont de vieilles /c1chambres fortes/c0,/p2 verrouillées à jamais.",son de /c1bóvedas/c0 a las que no se puede entrar desde hace muchísimo tiempo.,são velhos /c1cofres/c0/p2 que foram trancados para sempre.,"old /c1vaults/c0,/p2 have been locked up forever.",古い/c1金庫部屋/c0は/p2それは永いこと封鎖されている。
6,,a key is /c2always/c0 bound to be somewhere around.,ein schlüssel ist /c2immer/c0 irgendwo in der nähe.,il y a /c2toujours/c0 une clé qui traîne quelque part.,y lo más seguro es que /c2siempre/c0 haya una llave cerca.,uma chave /c2sempre/c0 está em algum lugar por perto.,a key is /c2always/c0 bound to be somewhere around.,カギは/c2必ず/c0周りのどこかにあるはずだ。
6,,"though,/p1 not always in plain sight.","natürlich,/p1 nicht unbedingt sofort zu sehen.","mais bon,/p1 elle n'est pas toujours en évidence.",aunque/p1 no siempre estarán a la vista.,"porém,/p1 nem sempre está à vista.","though,/p1 not always in plain sight.",でも、/p1目につきやすいところにない場合もあるよ。
,,,,,,,,
7,,/c1vulcan/c0 is your vanilla gun.,/c1vulkan/c0 ist eine standardwaffe.,le /c1vulcain/c0 est ton arme de base.,la /c1vulcan/c0 es tu arma por defecto.,o /c1vulcão/c0 é sua arma padrão.,/c1vulcan/c0 is your vanilla gun.,/c1バルカン/c0はシンプルな武器だ。
7,,"point it at somebody you don't like, hold fire and lean back.",ziele auf etwas das du nicht magst und halte feuer.,vise quelqu'un qui ne te plaît pas et tire en maintenant la gâchette.,"apunta hacia quien más rabia te dé, dispara y disfruta del espectáculo.","mire em quem te deixa mais irritado, atire e curta o show.","point it at somebody you don't like, hold fire and lean back.",嫌な相手に狙いを定めて撃ち続けるんだ。
7,,"lotta /c1keywords/c0 for those things, too. rarely two alike.",viele /c1schlüsselworte/c0 dafür auch. viel variation.,plein de /c1mots-clés/c0 pour eux. rarement deux identiques.,"y existen montones de /c1palabras clave/c0 para ese chisme, casi no hay dos iguales.",há muitas /c1palavras-chave/c0 para essas coisas. raramente há duas iguais. ,"lotta /c1keywords/c0 for those things, too. rarely two alike.",武器には多くの/c1キーワード/c0がある。#同じ組み合わせになることはめったにないよ。
,,,,,,,,
8,,/c1fireball/c0 is a high impact weapon.,/c1feuerball/c0 ist eine waffe mit hoher schlagkraft.,la /c1boule de feu/c0 est une arme à impact élevé.,la /c1esfera ígnea/c0 es un arma de gran impacto.,a /c1bola de fogo/c0 é uma arma de alto impacto.,/c1fireball/c0 is a high impact weapon.,/c1ファイヤーボール/c0は広範囲を攻撃できる。
8,,ideal for when your /f1enemy/f0 also has a lot of /f1friends/f0.,ideal für wenn ein feind freunde mitbringt.,idéal quand ton /f1ennemi/f0 a beaucoup /f1d'amis/f0.,es ideal cuando tu /f1enemigo/f0 tiene muchos /f1amigos/f0.,ideal para quando seu /f1inimigo/f0 tem muitos /f1amigos/f0.,ideal for when your /f1enemy/f0 also has a lot of /f1friends/f0.,/f1敵/f0が多くの/f1仲間/f0を連れている時に重宝する。
8,,"just don't get your fur singed, eh?","versuch nur dir das fell nicht anzubrennen, eh?","ne te fais pas griller le poil, hein ?",¡pero no te chamusques el pelaje!,"só não deixe seu pelo chamuscar, hein?","just don't get your fur singed, eh?",毛皮を焦がさないようにな。
,,,,,,,,
9,,"/c1laser/c0 is powerful, precise and most importantly,/p2 strikes instantly.","/c1laser/c0 is mächtig, präzise und viel wichtiger,/p2 schlägt sofort ein.","le /c1laser/c0 est puissant, précis et surtout,/p2 il est instantané.","el /c1láser/c0 es potente y preciso, pero lo más importante es que/p2 es instantáneo.","o /c1laser/c0 é poderoso, preciso e, o mais importante,/p2 acerta instantaneamente.","/c1laser/c0 is powerful, precise and most importantly,/p2 strikes instantly.",/c1レーザー/c0は強力かつ正確で、そして何より、#/p2瞬時に敵を攻撃できる。
9,,some focus is required. and/c1 it'll be hard to turn/c0 while firing.,"geschick's notwending, und du /c1kannst dich kaum drehen/c0 während du feuerst.",il faut se concentrer. et/c1 c'est dur de tourner/c0 en tirant.,requiere cierta concentración y /c1complica un poco los virajes/c0 al disparar.,você vai precisar ter certo foco. e/c1 será difícil virar/c0 enquanto dispara.,some focus is required. and/c1 it'll be hard to turn/c0 while firing.,狙いをつける必要があって、撃っている間は#/c1方向転換/c0しづらくなる。
9,,"in a pinch, it's also excellent entertainment.",es kann natürlich auch endloses entertainment anbieten.,"bref, c'est l'éclate.","aunque, cómo no, también ofrece diversión a raudales.","embora, é claro, também ofereça um excelente entretenimento.","in a pinch, it's also excellent entertainment.",ピンチの時ほど刺激的だろうね。
9,,/f1*purr*/f0,/f1*schnurr*/f0,/f1*ronron*/f0,/f1*rrr*/f0,/f1*ronronando*/f0,/f1*purr*/f0,/f1*ゴロゴロ*/f0
,,,,,,,,
10,,"ah, /c1sword/c0./p2 a classic weapon concept,/p1 practically age-proof.","ah, ein /c1schwert/c0./p2 klassisches waffendesign,/p1 praktisch zeitlos.","ah, /c1l'épée/c0./p2 un classique,/p1 pratiquement intemporelle.","ah, la /c1espada/c0./p2 un arma de diseño clásico que/p1 nunca pierde vigencia.","ah, a /c1espada/c0./p2 um conceito clássico de arma/p1 que nunca sai de moda. ","ah, /c1sword/c0./p2 a classic weapon concept,/p1 practically age-proof.",ああ、/c1ソード/c0のことか。/p2よくある武器で、/p1#誰でも使える。
10,,"functions from a range, but you really want to get a swing in to maximize that damage.","funktioniert wie eine fernwaffe, aber für den maximalen schaden, gehe näher ran.","elle fonctionne à distance, pour maximiser les dégâts, mets un coup direct.","funciona a distancia, pero lo más conveniente es pegar tajos para maximizar el daño.","funciona à distância, mas o que você quer é dar um bom golpe para maximizar o dano.","functions from a range, but you really want to get a swing in to maximize that damage.",遠距離攻撃もできるが、最大限のダメージを与えるには敵の近くで振る必要がある。
10,,"and of course, you can always /c2swat small bullets right out of the air/c0.","und natürlich, kannst du damit projektile /c2glatt aus der lüft schlagen/c0.","et bien sûr, tu peux toujours /c2balayer les petites balles dans les airs/c0.","y, por supuesto, puedes usarla para /c2golpear las balas pequeñas en pleno vuelo/c0.","e, claro, você sempre pode usá0la para /c2acertar pequenas balas enquanto estão no ar/c0.","and of course, you can always /c2swat small bullets right out of the air/c0.",それに、/c2小さな弾を跳ね返すことだってできる/c0。
,,,,,,,,
11,,the /c1charge/c0 weapon offers some unique advantages and disadvantages.,die /c1kanone/c0 hat ihre vor und nachteile.,l'arme /c1charge/c0 offre des avantages et des inconvénients uniques.,el arma /c1'carga'/c0 ofrece tanto ventajas como desventajas únicas.,a arma de /c1carga/c0 oferece algumas vantagens e desvantagens exclusivas.,the /c1charge/c0 weapon offers some unique advantages and disadvantages.,/c1チャージ/c0には長所と短所がある。
11,,you gotta wind it up first and it gets less accurate as it fires.,du musst sie erstmal aufladen und sie kann beim feuren die präzision verlieren.,"tu dois la remonter et plus tu tires, moins elle est précise.","hay que darle cuerda con antelación y, cada vez que dispara, se vuelve menos precisa.","você tem que dar corda primeiro e, cada vez que você atira, ela se torna menos preciso.",you gotta wind it up first and it gets less accurate as it fires.,使うにはまずパワーを溜めないといけなくて、#ショットを撃ち続けるとバラけていく。
11,,"oh, but that burst potential is very high,/p1 especially /c1at close range/c0.","der schadenspotential ist aber groß, besonders beim nahkampf.","mais le potentiel d'explosion est super élevé,/p1 surtout /c1à courte portée/c0.","eso sí, puede llegar a causar muchísimo daño,/p1 sobre todo, /c1a corta distancia/c0.","ah, e sua explosão é fortíssima,/p1 especialmente /c1a curta distância/c0. ","oh, but that burst potential is very high,/p1 especially /c1at close range/c0.",あぁ、でも瞬間火力は高くて、特に/c1接近戦/c0で#非常に高いダメージを叩き出せるよ。
11,,make a habit of entering rooms with it already primed.,lass die vor jedem raum gleich warmlaufen.,prends l'habitude de la préparer avant d'entrer dans une salle.,acostúmbrate a tenerla preparada antes de entrar en las salas.,crie o hábito de entrar nas salas já preparado.,make a habit of entering rooms with it already primed.,次の部屋に入る前に溜めておくようにするといい。
,,,,,,,,
12,,"it might surprise you, but i always had a knack for the /c1revolver/c0.","könnte dich überraschen, aber ich habe immer den /c1revolver/c0 bevorzugt.","ça peut t'étonner, mais j'ai toujours eu le coup de main avec le /c1revolver/c0.","quizá te sorprenda, pero el /c1revólver/c0 siempre me ha hecho tilín.","pode surpreendê-lo, mas sempre tive um talento especial para o /c1revólver/c0.","it might surprise you, but i always had a knack for the /c1revolver/c0.",意外かもしれないけど、私のお気に入りは#/c1リボルバー/c0なんだ。
12,,"it's compact, precise, cool and deadly.","kompakt, präzise, tödlich.","c'est compact, précis, cool et mortel.","es compacto, preciso, muy molón y letal.","é compacto, preciso, descolado e mortal.","it's compact, precise, cool and deadly.",コンパクトで命中率が高く、カッコ良くて、#おまけに強力だ。
12,,just like me.,passt also perfekt zu mir.,tout comme moi.,igualito que yo.,exatamente como eu.,just like me.,まるで私みたいだろう？
12,,try to keep track of your shots./p2 don't get caught with an empty barrel.,achte nur auf die zahl der schüsse./p2 willst nicht leer erwischt werden.,compte tes tirs./p2 évite la surprise d'un canon vide.,trata de llevar la cuenta de tus disparos/p2 para que no te pillen con el tambor vacío.,tente manter a conta dos seus tiros./p2 melhor não ser pego com o cano vazio.,try to keep track of your shots./p2 don't get caught with an empty barrel.,ただ、銃弾を切らしてしまうと隙ができるから、#ショットをうまく調整するんだ。
,,,,,,,,
13,,"/c1razor/c0 is... /p3unorthodox, to say the least.",die /c1klinge/c0 ist... /p3etwas unorthodox.,le /c1rasoir/c0 est... /p3 pour le moins... peu orthodoxe.,"la /c1cuchilla/c0 es..., /p3cuanto menos, poco ortodoxa.","a /c1lâmina/c0 é... /p3no mínimo, pouco ortodoxa.","/c1razor/c0 is... /p3unorthodox, to say the least.",/c1サイクロン/c0は…/p3特殊な武器だ。
13,,it offers a lot of offense and defense in equal measure.,bietet angriff und schutz in gleichen maßen.,il offre autant en attaque qu'en défense.,cumple con creces a la hora de posibilitar el ataque y la defensa en igual medida.,oferece muito ataque e defesa em igual medida.,it offers a lot of offense and defense in equal measure.,攻撃と防御を同程度にこなせる。
13,,"weaker foes get shredded as they approach,/p1 large ones not so much.","schwache feinde fliegen in fetzen wenn sie sich nähern,/p1 andere weniger so.","les ennemis faibles sont déchiquetés en s'approchant,/p1 les plus gros, un peu moins.","los enemigos débiles se destruirán al acercarse,/p1 pero no los grandes. ","os inimigos mais fracos são destruídos à medida que se aproximam,/p1 já os grandes nem tanto.","weaker foes get shredded as they approach,/p1 large ones not so much.",近づいてくる弱い敵はズタズタにできるが、/p1#大きい敵にはあまり効かない。
13,,of course you can just/p2 launch them too.,oder natürlich/p2 du feuerst die einfach.,"bien entendu, tu peux simplement/p2 les lancer.","y, por supuesto, también puedes/p2 dispararla.","ou claro, você pode simplesmente/p2 continuar atirando.",of course you can just/p2 launch them too.,もちろん、/p2発射もできる。
,,,,,,,,
14,,i don't trust those /c1portals/c0.,ich vertraue diesen /c1portalen/c0 nicht.,je ne fais pas confiance à ces /c1portails/c0.,no me fío de esos /c1portales/c0.,eu não confio nesses /c1portais/c0.,i don't trust those /c1portals/c0.,私は/c1ポータル/c0を信用していないんだ。
14,,there's always one thing or another barreling out of them when you least expect.,scheint es kommt einem immer was entgegen.,il y a toujours un truc qui en sort quand on s'y attend le moins.,"cuando menos te lo esperas, siempre surge de ellos alguna cosa que te ataca.",sempre há uma coisa ou outra saindo deles quando você menos espera.,there's always one thing or another barreling out of them when you least expect.,ふとした時、急に何かが飛び出てくるんだから。
14,,it's like they /c1know/c0 you're on the other side.,"so als ob die /c1wissen/c0, dass du auf der anderen seite stehst.",c'est comme s'ils /c1savaient/c0 qu'on était de l'autre côté.,es como si /c1supiesen/c0 que estás al otro lado.,é como se eles /c1soubessem/c0 que você estiá do outro lado.,it's like they /c1know/c0 you're on the other side.,まるで私が向こう側にいることを/c1見透かされて/c0#いるんじゃないかなって。
,,,,,,,,
15,,/c1debris/c0 is the universal currency here.,/c1schrott/c0 ist die hauptwährung hier.,les /c1débris/c0 sont la monnaie universelle ici.,"aquí, los /c1restos/c0 son la moneda universal.",os /c1destroços/c0 são a moeda universal por aqui.,/c1debris/c0 is the universal currency here.,/c1デブリ/c0はここらで出回っている通貨だ。
15,,so collect as much as reasonably possible.,also sammle so viel wie du nur kannst.,récupères-en le plus possible.,así que recolecta todos los que puedas.,então colete o máximo possível deles.,so collect as much as reasonably possible.,とにかくできるだけ集めよう。
15,,get that /p2/c2'high score'/c0,jage das /p2/c2'high score'/c0,obtiens ce /p2/c2« record »/c0,¡ve a por ese /p2/c2'récord'/c0!,consiga aquela /p2/c2'pontuação mais alta'/c0,get that /p2/c2'high score'/c0,そして/p2/c2ハイスコア/c0を目指そう。
,,,,,,,,
16,,"i've been down the entrance a lot, spelunked in the archives.","ich bin oft hier runter im eingang, gehe manchmal in die archive.","je suis beaucoup descendu à l'entrée, j'ai exploré les archives.",he bajado por esa entrada un montón de veces para escarbar en los archivos.,já passei por aquela entrada várias vezes para vasculhar os arquivos.,"i've been down the entrance a lot, spelunked in the archives.",私は入口の方にいることが多いが、資料庫を#漁ることもある。
16,,maintenance system is where i usually stop/p2 and anything deeper?.,die kanalisation is wenn ich mein stopp mache/p2 und tiefer?.,"normalement, je m'arrête aux canalisations./p2 et le reste, plus bas ?","por lo general, solo llego hasta el alcantarillado./p2 ¿que qué hay más abajo?",geralmente eu paro no sistema de manutenção./p2 o que haverá mais lá para baixo?.,maintenance system is where i usually stop/p2 and anything deeper?.,私が保守水路や/p2その奥のフロアにいるって？
16,,"mostly, only rumors.",nur gerüchte.,ce ne sont que des rumeurs.,"mayormente, solo he escuchado rumores.","na maior parte, apenas rumores.","mostly, only rumors.",ほとんどは、ガセだよ。
,,,,,,,,
17,,i've got some associates running /c1shop/c0 down there.,ich habe ein paar kollegen dort unten die den /c1laden/c0 laufen.,j'ai des associés qui tiennent les /c1magasins/c0 en bas.,"ahí abajo, tengo unos cuantos socios a cargo de las /c1tiendas/c0.",tenho alguns associados que têm uma /c1loja/c0 lá embaixo.,i've got some associates running /c1shop/c0 down there.,地下で/c1ショップ/c0を開いている仲間がいるんだ。
17,,"see if you can find them, give them my regards.",grüße sie von mir wenn du die findest.,essaie de les trouver et dis-leur bonjour de ma part.,"si te los encuentras, salúdalos de mi parte.","veja se você consegue encontrá-los, e diga que mandei lembranças.","see if you can find them, give them my regards.",彼らを見かけたら、よろしく伝えておいてくれ。
17,,"if you need something special though, check by me.","wenn du aber was besonderes willst, schaue bei mir vorbei.","mais s'il te faut un objet spécial, viens me trouver.","pero si lo que necesitas es algo especial, habla conmigo.","se você precisar de algo especial, fale comigo.","if you need something special though, check by me.",特別なものが要る時には、私に言ってくれ。
,,,,,,,,
18,,i've been researching those /c1upgrade terminals/c0 for a while.,ich habe diese /c1upgrade terminale/c0 für eine weile untersucht.,j'étudie ces /c1terminaux d'amélioration/c0 depuis un moment.,llevo bastante tiempo estudiando esas /c1terminales de mejora/c0.,estou pesquisando esses /c1terminais de aprimoramento/c0 há algum tempo.,i've been researching those /c1upgrade terminals/c0 for a while.,前からずっと/c1強化ターミナル/c0について調べているんだけど…
18,,fairly sure they wouldn't work on a cat.,"ich glaube nicht, dass sie auf einer katze funktionieren.",je suis presque sûr qu'ils ne fonctionneraient pas sur un chat.,estoy casi seguro de que no sirven para gatos.,tenho quase certeza de que não funcionariam em um gato.,fairly sure they wouldn't work on a cat.,猫には使えなそうだ。
18,,you look like just the right fit though.,aber du siehst genau passend aus.,"mais toi, tu as l'air de convenir.","para ti, en cambio, parecen hechas a medida.",mas acho que funcionariam certinho em você.,you look like just the right fit though.,でも、君にはぴったりなんじゃないかな。
,,,,,,,,
19,,/c1decisions/c0 are the lifeblood down here.,/c1entscheidungen/c0 sind hier das eins und alles.,les /c1décisions/c0 sont vitales ici.,"en este sitio, las /c1decisiones/c0 son vitales.",as /c1decisões/c0 são a força vital daqui.,/c1decisions/c0 are the lifeblood down here.,ここでは/c1決断/c0がすべての分かれ道になる。
19,,"most things get lost quickly, so it matters what you pick and when.","dinge gehen schnell verloren, also ist das 'was' und 'wann' sehr wichtig.","tout se perd rapidement, alors c'est important ce que tu choisis et quand.","casi todo se esfuma rapidísimo, así que hay que saber qué recoger y cuándo hacerlo.","muitas coisas logo se perdem, então é importante saber quando e o que escolher. ","most things get lost quickly, so it matters what you pick and when.",状況は刻一刻と変化するから、何をいつ拾うのかが大事だ。
19,,this is why it's so great to be me.,das ist auch wieso ich so großartig bin.,c'est pour ça que c'est génial d'être moi.,por eso mola mucho ser yo.,é por isso que é tão bom ser eu.,this is why it's so great to be me.,だから私はしっかりやってこれたのさ。
19,,"i've made only great decisions in my life,/p2 hahaha/p1ha/p1ha.","ich habe in meinem leben nur die besten entscheidungen getroffen,/p3 hahaha/p1ha/p2ha.","je n'ai pris que de formidables décisions dans ma vie,/p2 hahaha/p1ha/p1ha.","voy por la vida tomando muy buenas decisiones,/p2 ja, ja, ja,/p1 ja,/p1 ja.","só tomei ótimas decisões na minha vida,/p2 hahaha/p1ha/p1ha.","i've made only great decisions in my life,/p2 hahaha/p1ha/p1ha.",人生で素晴らしい決断しかしたことがないからね、/p2ハハハ/p1ハ/p1ハ。
,,,,,,,,
20,,did you find one of those /c1shrines/c0?,"hast einer dieser /c1schreine/c0 gefunden,/p1 eh?.",tu as trouvé un de ces /c1autels/c0 ?,¿has encontrado uno de esos /c1altares/c0?,você encontrou um desses /c1altares/c0?,did you find one of those /c1shrines/c0?,/c1神殿/c0を見つけたのか？
20,,"was there once,/p2 something about it really spooked me.","war mal da,/p2 der platz streubte mir das haar.","j'y étais une fois,/p2 ça m'a bien filé les jetons.","una vez, vi uno y/p2 me llevé un susto de muerte.","estive lá uma vez,/p2 algo sobre aquele lugar realmente me assustou.","was there once,/p2 something about it really spooked me.",一度行ったけど、/p2とても不気味な場所だったよ。
20,,couldn't shake the feeling that thing was watching me.,hatte ganze zeit über das gefühl /s1beobachtet/s0 zu sein.,j'avais l'impression que ça m'observait.,no dejaba de darme la sensación de que me estaban observando.,tive com a constante sensação de que aquela coisa estava me observando.,couldn't shake the feeling that thing was watching me.,あれにずっと見られてる気がして堪らなかったよ。
,,,,,,,,
21,,"hey./p1 you like /c1shopping/c0, right?","hey./p1 du magst doch /c1shoppen/c0, oder?","hé./p1 tu aimes /c1faire des achats/c0, non ?","oye,/p1 te encanta /c1ir de compras/c0, ¿verdad?","ei./p1 você gosta de /c1fazer compras/c0, não é?","hey./p1 you like /c1shopping/c0, right?",なぁ、/p1君は/c1買い物/c0が好きだろ？
21,,"the guys down there take /c1debris/c0, but/p1./p1./p1.","die kollegen dort unten nehmen zwar /c1schrott/c0 an, aber/p1./p1./p1.","les gars en bas acceptent les /c1débris/c0, mais/p1./p1./p1.","los tenderos de abajo aceptan /c1restos/c0, pero/p1./p1./p1.","os caras lá embaixo aceitam /c1destroços/c0, mas/p1./p1./p1.","the guys down there take /c1debris/c0, but/p1./p1./p1.",地下の連中は/c1デブリ/c0を集めている/p1./p1./p1。
21,,certain people desire/p2 /c2other things/c0.,"einige leute, wünschen/p2 /c2andere dinge/c0.",certaines personnes désirent /p2 /c2d'autres choses/c0.,hay quien prefiere/p2 /c2otras cosas/c0.,certas pessoas desejam/p2 /c2outras coisas/c0.,certain people desire/p2 /c2other things/c0.,でも、/p2/c2デブリ以外のもの/c0を欲しがる者もいるんだ。
,,,,,,,,
22,,special types of bombs pack /c1an extra punch/c0.,einige bombenarten haben was /c1gewaltig in sich/c0..,les bombes spéciales sont /c1encore plus explosives/c0.,algunos tipos de bombas especiales ofrecen /c1potencia extra/c0.,alguns tipos de bombas especiais oferecem /c1uma potência extra/c0.,special types of bombs pack /c1an extra punch/c0.,特殊なボムには/c1強い特性/c0がある。
22,,you might wanna save them for a special occasion.,spare die lieber für besondere umstände auf.,je te conseille d'en garder pour une occasion spéciale.,te conviene reservarlas para ocasiones especiales.,você pode querer guardá-las para uma ocasião especial.,you might wanna save them for a special occasion.,いざという時のために温存しておくといい。
,Furnishing events.,,,,,,,
23,,"good timing, my little metal friend.","gutes timing, mein kleiner metallischer freund.","tu tombes à point, mon petit bout de métal.","llegas en buen momento, compi de hojalata.","chegou na hora certa, meu amiguinho do metal.","good timing, my little metal friend.",よいタイミングで戻ったな、小さな鉄の友よ！
23,,i've rifled through some of the junk while you were gone./p1 take a look at...,ich habe unsere trümmersammlung inspiziert./p1 schau dir mal...,j'ai fouillé dans cette ferraille en ton absence./p1regarde un peu...,"durante tu ausencia, estuve rebuscando entre la chatarra./p1 échale un vistazo a...",eu vasculhei algumas coisas enquanto você esteve fora./p1 dê uma olhada...,i've rifled through some of the junk while you were gone./p1 take a look at...,君が出かけている間に、ガラクタの山を#漁ってたんだ。/p1ほら…
23,,this!,das an!,ceci !,¡esto!,nisso aqui!,this!,これを見てくれ！
23,,do you like it?,"nettes teil, oder?",ça te plaît ?,¿te gusta?,você gosta?,do you like it?,気に入ってくれたかな？
,,,,,,,,
24,,glad you do.,"gut, dass es dir gefällt.",tu m'en vois ravi.,me alegro.,fico feliz por isso.,glad you do.,気に入ってくれて嬉しいよ。
24,,i'll see if there's more stuff i can find.,ich sehe nach ob es mehr davon gibt.,je vais voir si je peux trouver d'autres trucs.,veré si puedo encontrar más cosas.,vou ver se consigo encontrar mais coisas.,i'll see if there's more stuff i can find.,他にも、もっといろいろ探してみるよ。
24,,"should make this place more homely, eh?","würde dieses platz etwas gemütlicher machen, oder?","ça devrait donner un peu de chaleur à cet endroit, hein ?","así, este sitio será más acogedor, ¿no crees?","assim este lugar ficaria mais acolhedor, não é?","should make this place more homely, eh?",そしたら、もっと居心地が良くなりそうだろ？
,,,,,,,,
25,,no?,nein?,non ?,¿no?,não?,no?,気に入らないか？
25,,"hmmm, then how about this?","hmmm, und was ist damit?","hmmm, et ça ?","mmm, pues ¿¡qué tal esto!?","hummm, então que tal isso?","hmmm, then how about this?",ん～～、じゃあこれはどうだろう？
25,,what do you think?,was denkst du?,qu'en penses-tu ?,¿qué te parece?,o que você acha?,what do you think?,いかがかな？
,,,,,,,,
26,,"really motivational, isn't it?",ist es nicht sehr motivierend?,"ça motive, tu ne trouves pas ?",¿verdad que motiva un montón?,"realmente motivacional, não é?","really motivational, isn't it?",やる気が湧いてきただろ？
